Fecha de registro;numero_radicado;nit_proveedor;nombre_proveedor;moneda;fecha_factura;numero_factura;pedido;valor_total $;estado_factura;categoria;tipo_factura;responsable
13/02/2023;NT00016;NIT0000000006;Rentokil;COP;28/05/2025;FAC-16;PED-5056;1200000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
20/03/2023;NT00016;NIT0000000008;IBM;COP;23/01/2022;FAC-16;PED-5058;50000000,00;Pagada;Tecnologia;Electronica;Responsable 6
5/11/2024;NT00016;NIT0000000009;Oma;COP;12/12/2025;FAC-16;PED-5059;6400000,00;Pagada;Consultoría;Electronica;Responsable 6
18/12/2023;NT00016;NIT0000000010;Deloitte;COP;8/12/2024;FAC-16;PED-5060;40000000,00;Pagada;Servicios;Electronica;Responsable 6
12/01/2023;NT00016;NIT0000000011;Apple;COP;17/01/2024;FAC-16;PED-5061;45000000,00;Pagada;Tecnologia;Electronica;Responsable 6
5/06/2022;NT00016;NIT0000000012;Intel;COP;4/06/2022;FAC-16;PED-5062;32000000,00;Pagada;Tecnologia;Electronica;Responsable 6
13/12/2022;NT00016;NIT0000000013;General Mills;COP;14/07/2023;FAC-16;PED-5063;6500000,00;Pagada;Alimentación;Electronica;Responsable 6
31/01/2022;NT00016;NIT0000000014;Unilever;COP;15/08/2024;FAC-16;PED-5064;8200000,00;Pagada;Alimentación;Electronica;Responsable 6
8/12/2022;NT00016;NIT0000000015;Dunkin Donuts;COP;29/06/2023;FAC-16;PED-5065;70000000,00;Pagada;Consultoría;Electronica;Responsable 6
2/08/2024;NT00016;NIT0000000017;Aramark;COP;28/12/2025;FAC-16;PED-5067;12000000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
8/08/2025;NT00016;NIT0000000018;E.ON;COP;2/08/2024;FAC-16;PED-5068;18000000,00;Pagada;Energía;Electronica;Responsable 6
15/07/2025;NT00016;NIT0000000020;Iberdrola;COP;8/07/2023;FAC-16;PED-5070;17500000,00;Pagada;Energía;Electronica;Responsable 6
17/12/2022;NT00016;NIT0000000021;Engie;COP;22/04/2025;FAC-16;PED-5071;22000000,00;Pagada;Energía;Electronica;Responsable 6
16/05/2025;NT00016;NIT0000000023;TCS;COP;15/12/2025;FAC-16;PED-5073;120000000,00;Pagada;Servicios;Electronica;Responsable 6
17/10/2025;NT00016;NIT0000000024;PepsiCo;COP;17/05/2025;FAC-16;PED-5074;7000000,00;Pagada;Alimentación;Electronica;Responsable 6
31/01/2024;NT00016;NIT0000000025;PwC;COP;14/02/2024;FAC-16;PED-5075;28000000,00;Pagada;Servicios;Electronica;Responsable 6
22/02/2025;NT00016;NIT0000000027;Duke Energy;COP;3/05/2025;FAC-16;PED-5077;21500000,00;Pagada;Energía;Electronica;Responsable 6
2/10/2022;NT00016;NIT0000000028;McKinsey;COP;2/12/2025;FAC-16;PED-5078;150000000,00;Pagada;Servicios;Electronica;Responsable 6
4/01/2024;NT00016;NIT0000000029;Danone;COP;8/05/2022;FAC-16;PED-5079;5800000,00;Pagada;Alimentación;Electronica;Responsable 6
18/02/2025;NT00016;NIT0000000030;Facebook;COP;26/02/2024;FAC-16;PED-5080;5000000,00;Pagada;Tecnologia;Electronica;Responsable 6
30/07/2024;NT00016;NIT0000000031;Microsoft;COP;20/05/2024;FAC-16;PED-5081;36000000,00;Pagada;Tecnologia;Electronica;Responsable 6
9/05/2023;NT00016;NIT0000000032;Enel;COP;24/06/2024;FAC-16;PED-5082;20000000,00;Pagada;Energía;Electronica;Responsable 6
30/06/2024;NT00016;NIT0000000033;Coca-Cola;COP;2/08/2024;FAC-16;PED-5083;9000000,00;Pagada;Alimentación;Electronica;Responsable 6
2/11/2022;NT00016;NIT0000000035;Kellogg;COP;22/05/2024;FAC-16;PED-5085;6300000,00;Pagada;Alimentación;Electronica;Responsable 6
19/01/2022;NT00016;NIT0000000036;Southern Company;COP;15/03/2025;FAC-16;PED-5086;19800000,00;Pagada;Energía;Electronica;Responsable 6
6/02/2024;NT00016;NIT0000000037;Kraft Heinz;COP;17/11/2022;FAC-16;PED-5087;4500000,00;Pagada;Alimentación;Electronica;Responsable 6
11/07/2024;NT00016;NIT0000000038;G4S;COP;11/07/2022;FAC-16;PED-5088;8500000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
19/09/2024;NT00016;NIT0000000040;RWE;COP;26/06/2024;FAC-16;PED-5090;19000000,00;Pagada;Energía;Electronica;Responsable 6
10/03/2025;NT00016;NIT0000000041;Juan Valdez;COP;12/11/2023;FAC-16;PED-5091;8400000,00;Pagada;Consultoría;Electronica;Responsable 6
3/05/2025;NT00016;NIT0000000042;Compass Group;COP;23/10/2022;FAC-16;PED-5092;10500000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
7/04/2025;NT00016;NIT0000000043;Serco;COP;20/10/2023;FAC-16;PED-5093;9000000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
27/12/2023;NT00016;NIT0000000045;NextEra Energy;COP;5/09/2025;FAC-16;PED-5095;23000000,00;Pagada;Energía;Electronica;Responsable 6
8/10/2025;NT00016;NIT0000000046;Exelon;COP;24/01/2023;FAC-16;PED-5096;18700000,00;Pagada;Energía;Electronica;Responsable 6
19/10/2023;NT00016;NIT0000000047;EDF;COP;2/06/2024;FAC-16;PED-5097;19200000,00;Pagada;Energía;Electronica;Responsable 6
7/08/2022;NT00016;NIT0000000048;Oracle;COP;24/01/2022;FAC-16;PED-5098;80000000,00;Pagada;Tecnologia;Electronica;Responsable 6
11/09/2025;NT00016;NIT0000000049;Starbucks;COP;16/02/2023;FAC-16;PED-5099;11000000,00;Pagada;Consultoría;Electronica;Responsable 6
28/11/2024;NT00016;NIT0000000050;Accenture;COP;26/05/2025;FAC-16;PED-5100;95000000,00;Pagada;Servicios;Electronica;Responsable 6
24/09/2024;NT00016;NIT0000000051;Mondelez;COP;27/10/2024;FAC-16;PED-5101;6900000,00;Pagada;Alimentación;Electronica;Responsable 6
30/03/2024;NT00016;NIT0000000052;KPMG;COP;6/06/2023;FAC-16;PED-5102;30000000,00;Pagada;Servicios;Electronica;Responsable 6
5/05/2022;NT00016;NIT0000000053;Cisco;COP;8/10/2022;FAC-16;PED-5103;35000000,00;Pagada;Tecnologia;Electronica;Responsable 6
25/11/2022;NT00016;NIT0000000056;Burger King;COP;2/03/2023;FAC-16;PED-5106;135000000,00;Pagada;Consultoría;Electronica;Responsable 6
25/02/2025;NT00016;NIT0000000057;KFC;COP;18/10/2024;FAC-16;PED-5107;114000000,00;Pagada;Consultoría;Electronica;Responsable 6
17/06/2025;NT00016;NIT0000000058;Capgemini;COP;6/06/2024;FAC-16;PED-5108;80000000,00;Pagada;Servicios;Electronica;Responsable 6
5/05/2022;NT00016;NIT0000000059;Amazon;COP;28/03/2025;FAC-16;PED-5109;22000000,00;Pagada;Tecnologia;Electronica;Responsable 6
2/11/2024;NT00016;NIT0000000060;Tostao;COP;25/10/2023;FAC-16;PED-5110;11400000,00;Pagada;Consultoría;Electronica;Responsable 6
2/04/2023;NT00016;NIT0000000061;McDonald's;COP;16/08/2025;FAC-16;PED-5111;180000000,00;Pagada;Consultoría;Electronica;Responsable 6
3/11/2024;NT00016;NIT0000000062;Bain;COP;2/02/2024;FAC-16;PED-5112;140000000,00;Pagada;Servicios;Electronica;Responsable 6
15/11/2022;NT00016;NIT0000000063;Procter & Gamble;COP;18/04/2024;FAC-16;PED-5113;14400000,00;Pagada;Alimentación;Electronica;Responsable 6
17/03/2024;NT00016;NIT0000000064;Securitas;COP;23/06/2022;FAC-16;PED-5114;8700000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
28/01/2024;NT00016;NIT0000000065;Crepes & Waffles;COP;11/09/2024;FAC-16;PED-5115;22500000,00;Pagada;Consultoría;Electronica;Responsable 6
4/01/2023;NT00016;NIT0000000066;SAP;COP;20/07/2025;FAC-16;PED-5116;240000000,00;Pagada;Tecnologia;Electronica;Responsable 6
28/10/2024;NT00016;NIT0000000067;Mitie;COP;12/11/2022;FAC-16;PED-5117;7500000,00;Pagada;Servicios Públicos;Electronica;Responsable 6
6/04/2025;NT00016;NIT0000000068;EY;COP;29/04/2023;FAC-16;PED-5118;35000000,00;Pagada;Servicios;Electronica;Responsable 6
21/11/2023;NT00016;NIT0000000069;BCG;COP;17/08/2025;FAC-16;PED-5119;145000000,00;Pagada;Servicios;Electronica;Responsable 6
11/11/2022;NT00016;NIT0000000070;Google;COP;6/04/2023;FAC-16;PED-5120;15000000,00;Pagada;Tecnologia;Electronica;Responsable 6
10/03/2024;NT00017;NIT0000000001;ABM;COP;1/11/2025;FAC-17;PED-5121;6200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
29/04/2022;NT00017;NIT0000000002;Subway;COP;3/12/2022;FAC-17;PED-5122;27000000,00;Pendiente;Consultoría;Fisica;Responsable 7
18/06/2023;NT00017;NIT0000000003;Sodexo;COP;11/03/2023;FAC-17;PED-5123;11000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
30/07/2025;NT00017;NIT0000000005;ISS;COP;30/03/2022;FAC-17;PED-5125;9800000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
12/05/2024;NT00017;NIT0000000006;Rentokil;COP;23/07/2023;FAC-17;PED-5126;1200000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
16/11/2022;NT00017;NIT0000000008;IBM;COP;29/05/2025;FAC-17;PED-5128;50000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
15/12/2023;NT00017;NIT0000000009;Oma;COP;7/04/2022;FAC-17;PED-5129;9600000,00;Pendiente;Consultoría;Fisica;Responsable 7
19/06/2022;NT00017;NIT0000000010;Deloitte;COP;11/04/2025;FAC-17;PED-5130;40000000,00;Pendiente;Servicios;Fisica;Responsable 7
12/02/2025;NT00017;NIT0000000011;Apple;COP;8/12/2022;FAC-17;PED-5131;45000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
11/03/2024;NT00017;NIT0000000012;Intel;COP;24/03/2025;FAC-17;PED-5132;32000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
2/12/2022;NT00017;NIT0000000013;General Mills;COP;23/01/2022;FAC-17;PED-5133;13000000,00;Pendiente;Alimentación;Fisica;Responsable 7
31/03/2022;NT00017;NIT0000000014;Unilever;COP;16/03/2022;FAC-17;PED-5134;16400000,00;Pendiente;Alimentación;Fisica;Responsable 7
6/08/2022;NT00017;NIT0000000015;Dunkin Donuts;COP;19/05/2023;FAC-17;PED-5135;105000000,00;Pendiente;Consultoría;Fisica;Responsable 7
16/09/2023;NT00017;NIT0000000017;Aramark;COP;17/08/2022;FAC-17;PED-5137;12000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
1/09/2023;NT00017;NIT0000000018;E.ON;COP;7/07/2024;FAC-17;PED-5138;18000000,00;Pendiente;Energía;Fisica;Responsable 7
5/09/2024;NT00017;NIT0000000020;Iberdrola;COP;7/04/2023;FAC-17;PED-5140;17500000,00;Pendiente;Energía;Fisica;Responsable 7
19/10/2024;NT00017;NIT0000000021;Engie;COP;14/10/2024;FAC-17;PED-5141;22000000,00;Pendiente;Energía;Fisica;Responsable 7
13/07/2023;NT00017;NIT0000000023;TCS;COP;26/08/2023;FAC-17;PED-5143;120000000,00;Pendiente;Servicios;Fisica;Responsable 7
4/04/2023;NT00017;NIT0000000024;PepsiCo;COP;17/08/2024;FAC-17;PED-5144;14000000,00;Pendiente;Alimentación;Fisica;Responsable 7
2/11/2023;NT00017;NIT0000000025;PwC;COP;29/08/2023;FAC-17;PED-5145;28000000,00;Pendiente;Servicios;Fisica;Responsable 7
6/10/2023;NT00017;NIT0000000027;Duke Energy;COP;17/10/2025;FAC-17;PED-5147;21500000,00;Pendiente;Energía;Fisica;Responsable 7
19/04/2025;NT00017;NIT0000000028;McKinsey;COP;1/04/2023;FAC-17;PED-5148;300000000,00;Pendiente;Servicios;Fisica;Responsable 7
15/04/2024;NT00017;NIT0000000029;Danone;COP;21/10/2023;FAC-17;PED-5149;11600000,00;Pendiente;Alimentación;Fisica;Responsable 7
2/10/2024;NT00017;NIT0000000030;Facebook;COP;6/05/2024;FAC-17;PED-5150;5000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
18/10/2024;NT00017;NIT0000000031;Microsoft;COP;12/12/2025;FAC-17;PED-5151;36000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
7/11/2022;NT00017;NIT0000000032;Enel;COP;26/08/2023;FAC-17;PED-5152;20000000,00;Pendiente;Energía;Fisica;Responsable 7
11/12/2025;NT00017;NIT0000000033;Coca-Cola;COP;31/03/2022;FAC-17;PED-5153;18000000,00;Pendiente;Alimentación;Fisica;Responsable 7
30/01/2024;NT00017;NIT0000000035;Kellogg;COP;8/09/2023;FAC-17;PED-5155;12600000,00;Pendiente;Alimentación;Fisica;Responsable 7
19/06/2022;NT00017;NIT0000000036;Southern Company;COP;4/10/2024;FAC-17;PED-5156;19800000,00;Pendiente;Energía;Fisica;Responsable 7
3/06/2023;NT00017;NIT0000000037;Kraft Heinz;COP;22/10/2023;FAC-17;PED-5157;9000000,00;Pendiente;Alimentación;Fisica;Responsable 7
12/05/2025;NT00017;NIT0000000038;G4S;COP;3/08/2022;FAC-17;PED-5158;8500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
6/08/2023;NT00017;NIT0000000040;RWE;COP;20/10/2023;FAC-17;PED-5160;19000000,00;Pendiente;Energía;Fisica;Responsable 7
22/05/2023;NT00017;NIT0000000041;Juan Valdez;COP;5/05/2025;FAC-17;PED-5161;4200000,00;Pendiente;Consultoría;Fisica;Responsable 7
17/06/2025;NT00017;NIT0000000042;Compass Group;COP;20/01/2023;FAC-17;PED-5162;10500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
11/12/2023;NT00017;NIT0000000043;Serco;COP;29/09/2024;FAC-17;PED-5163;9000000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
21/06/2024;NT00017;NIT0000000045;NextEra Energy;COP;18/11/2025;FAC-17;PED-5165;23000000,00;Pendiente;Energía;Fisica;Responsable 7
4/04/2024;NT00017;NIT0000000046;Exelon;COP;20/04/2023;FAC-17;PED-5166;18700000,00;Pendiente;Energía;Fisica;Responsable 7
15/12/2025;NT00017;NIT0000000047;EDF;COP;8/06/2022;FAC-17;PED-5167;19200000,00;Pendiente;Energía;Fisica;Responsable 7
6/09/2024;NT00017;NIT0000000048;Oracle;COP;25/04/2024;FAC-17;PED-5168;80000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
21/03/2022;NT00017;NIT0000000049;Starbucks;COP;10/10/2022;FAC-17;PED-5169;5500000,00;Pendiente;Consultoría;Fisica;Responsable 7
7/08/2025;NT00017;NIT0000000050;Accenture;COP;13/05/2022;FAC-17;PED-5170;95000000,00;Pendiente;Servicios;Fisica;Responsable 7
14/12/2024;NT00017;NIT0000000051;Mondelez;COP;10/10/2024;FAC-17;PED-5171;13800000,00;Pendiente;Alimentación;Fisica;Responsable 7
20/07/2024;NT00017;NIT0000000052;KPMG;COP;13/07/2023;FAC-17;PED-5172;30000000,00;Pendiente;Servicios;Fisica;Responsable 7
4/07/2022;NT00017;NIT0000000053;Cisco;COP;26/07/2025;FAC-17;PED-5173;35000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
21/11/2024;NT00017;NIT0000000056;Burger King;COP;22/02/2024;FAC-17;PED-5176;45000000,00;Pendiente;Consultoría;Fisica;Responsable 7
8/04/2022;NT00017;NIT0000000057;KFC;COP;9/08/2022;FAC-17;PED-5177;38000000,00;Pendiente;Consultoría;Fisica;Responsable 7
12/07/2023;NT00017;NIT0000000058;Capgemini;COP;5/06/2023;FAC-17;PED-5178;80000000,00;Pendiente;Servicios;Fisica;Responsable 7
24/06/2025;NT00017;NIT0000000059;Amazon;COP;9/06/2024;FAC-17;PED-5179;22000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
23/04/2022;NT00017;NIT0000000060;Tostao;COP;14/08/2023;FAC-17;PED-5180;3800000,00;Pendiente;Consultoría;Fisica;Responsable 7
23/03/2025;NT00017;NIT0000000061;McDonald's;COP;23/05/2024;FAC-17;PED-5181;60000000,00;Pendiente;Consultoría;Fisica;Responsable 7
28/08/2025;NT00017;NIT0000000062;Bain;COP;15/06/2022;FAC-17;PED-5182;140000000,00;Pendiente;Servicios;Fisica;Responsable 7
2/09/2023;NT00017;NIT0000000063;Procter & Gamble;COP;13/07/2025;FAC-17;PED-5183;14400000,00;Pendiente;Alimentación;Fisica;Responsable 7
12/03/2022;NT00017;NIT0000000064;Securitas;COP;8/01/2023;FAC-17;PED-5184;8700000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
19/01/2022;NT00017;NIT0000000065;Crepes & Waffles;COP;31/08/2022;FAC-17;PED-5185;7500000,00;Pendiente;Consultoría;Fisica;Responsable 7
7/05/2025;NT00017;NIT0000000066;SAP;COP;22/06/2022;FAC-17;PED-5186;240000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
24/12/2022;NT00017;NIT0000000067;Mitie;COP;24/06/2025;FAC-17;PED-5187;7500000,00;Pendiente;Servicios Públicos;Fisica;Responsable 7
12/05/2023;NT00017;NIT0000000068;EY;COP;9/06/2025;FAC-17;PED-5188;35000000,00;Pendiente;Servicios;Fisica;Responsable 7
28/12/2023;NT00017;NIT0000000069;BCG;COP;31/12/2023;FAC-17;PED-5189;145000000,00;Pendiente;Servicios;Fisica;Responsable 7
17/02/2023;NT00017;NIT0000000070;Google;COP;19/11/2025;FAC-17;PED-5190;15000000,00;Pendiente;Tecnologia;Fisica;Responsable 7
