Fecha de registro;numero_radicado;nit_proveedor;nombre_proveedor;moneda;fecha_factura;numero_factura;pedido;valor_total;estado_factura;categoria;tipo_factura;responsable
8/03/2022;NT00868;NIT0000000037;Kraft Heinz;COP;9/01/2025;FAC-15;PED-5017;$ 4.500.000;Pendiente;Alimentación;Fisica;Responsable 5
28/05/2025;NT00869;NIT0000000038;G4S;COP;20/09/2025;FAC-15;PED-5018;$ 8.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 5
4/06/2024;NT00870;NIT0000000040;RWE;COP;8/10/2022;FAC-15;PED-5020;$ 19.000.000;Pendiente;Energía;Fisica;Responsable 5
15/01/2023;NT00871;NIT0000000041;Juan Valdez;COP;19/01/2024;FAC-15;PED-5021;$ 4.200.000;Pendiente;Consultoría;Fisica;Responsable 5
1/06/2022;NT00872;NIT0000000042;Compass Group;COP;23/09/2023;FAC-15;PED-5022;$ 10.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 5
13/05/2022;NT00873;NIT0000000043;Serco;COP;8/07/2025;FAC-15;PED-5023;$ 9.000.000;Pendiente;Servicios Públicos;Fisica;Responsable 5
3/12/2022;NT00874;NIT0000000045;NextEra Energy;COP;15/02/2024;FAC-15;PED-5025;$ 23.000.000;Pendiente;Energía;Fisica;Responsable 5
6/06/2023;NT00875;NIT0000000046;Exelon;COP;5/02/2023;FAC-15;PED-5026;$ 18.700.000;Pendiente;Energía;Fisica;Responsable 5
10/03/2023;NT00876;NIT0000000047;EDF;COP;27/02/2022;FAC-15;PED-5027;$ 19.200.000;Pendiente;Energía;Fisica;Responsable 5
18/10/2024;NT00877;NIT0000000048;Oracle;COP;2/07/2023;FAC-15;PED-5028;$ 80.000.000;Pendiente;Tecnologia;Fisica;Responsable 5
1/01/2022;NT00878;NIT0000000049;Starbucks;COP;24/12/2023;FAC-15;PED-5029;$ 5.500.000;Pendiente;Consultoría;Fisica;Responsable 5
11/06/2022;NT00879;NIT0000000050;Accenture;COP;24/06/2024;FAC-15;PED-5030;$ 95.000.000;Pendiente;Servicios;Fisica;Responsable 5
21/03/2024;NT00880;NIT0000000051;Mondelez;COP;9/08/2023;FAC-15;PED-5031;$ 6.900.000;Pendiente;Alimentación;Fisica;Responsable 5
17/11/2025;NT00881;NIT0000000052;KPMG;COP;4/06/2024;FAC-15;PED-5032;$ 30.000.000;Pendiente;Servicios;Fisica;Responsable 5
22/12/2025;NT00882;NIT0000000053;Cisco;COP;19/11/2025;FAC-15;PED-5033;$ 35.000.000;Pendiente;Tecnologia;Fisica;Responsable 5
31/12/2022;NT00883;NIT0000000056;Burger King;COP;26/01/2023;FAC-15;PED-5036;$ 45.000.000;Pendiente;Consultoría;Fisica;Responsable 5
7/12/2022;NT00884;NIT0000000057;KFC;COP;12/08/2024;FAC-15;PED-5037;$ 38.000.000;Pendiente;Consultoría;Fisica;Responsable 5
3/02/2022;NT00885;NIT0000000058;Capgemini;COP;12/05/2023;FAC-15;PED-5038;$ 80.000.000;Pendiente;Servicios;Fisica;Responsable 5
24/07/2025;NT00886;NIT0000000059;Amazon;COP;11/09/2024;FAC-15;PED-5039;$ 22.000.000;Pendiente;Tecnologia;Fisica;Responsable 5
15/01/2024;NT00887;NIT0000000060;Tostao;COP;29/01/2024;FAC-15;PED-5040;$ 3.800.000;Pendiente;Consultoría;Fisica;Responsable 5
13/09/2023;NT00888;NIT0000000061;McDonald's;COP;13/10/2025;FAC-15;PED-5041;$ 120.000.000;Pendiente;Consultoría;Fisica;Responsable 5
26/02/2024;NT00889;NIT0000000062;Bain;COP;30/01/2024;FAC-15;PED-5042;$ 140.000.000;Pendiente;Servicios;Fisica;Responsable 5
13/03/2022;NT00890;NIT0000000063;Procter & Gamble;COP;24/06/2025;FAC-15;PED-5043;$ 7.200.000;Pendiente;Alimentación;Fisica;Responsable 5
11/01/2022;NT00891;NIT0000000064;Securitas;COP;10/01/2024;FAC-15;PED-5044;$ 8.700.000;Pendiente;Servicios Públicos;Fisica;Responsable 5
13/07/2024;NT00892;NIT0000000065;Crepes & Waffles;COP;9/04/2022;FAC-15;PED-5045;$ 15.000.000;Pendiente;Consultoría;Fisica;Responsable 5
10/09/2022;NT00893;NIT0000000066;SAP;COP;6/05/2025;FAC-15;PED-5046;$ 240.000.000;Pendiente;Tecnologia;Fisica;Responsable 5
27/05/2024;NT00894;NIT0000000067;Mitie;COP;23/09/2024;FAC-15;PED-5047;$ 7.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 5
19/03/2023;NT00895;NIT0000000068;EY;COP;22/02/2022;FAC-15;PED-5048;$ 35.000.000;Pendiente;Servicios;Fisica;Responsable 5
5/04/2025;NT00896;NIT0000000069;BCG;COP;6/04/2023;FAC-15;PED-5049;$ 145.000.000;Pendiente;Servicios;Fisica;Responsable 5
13/01/2024;NT00897;NIT0000000070;Google;COP;19/08/2024;FAC-15;PED-5050;$ 15.000.000;Pendiente;Tecnologia;Fisica;Responsable 5
1/10/2025;NT00898;NIT0000000001;ABM;COP;26/02/2024;FAC-16;PED-5051;$ 6.200.000;Pagada;Servicios Públicos;Electronica;Responsable 6
25/03/2024;NT00899;NIT0000000002;Subway;COP;6/11/2022;FAC-16;PED-5052;$ 18.000.000;Pagada;Consultoría;Electronica;Responsable 6
21/04/2022;NT00900;NIT0000000003;Sodexo;COP;1/08/2022;FAC-16;PED-5053;$ 11.000.000;Pagada;Servicios Públicos;Electronica;Responsable 6
3/05/2023;NT00901;NIT0000000005;ISS;COP;31/05/2025;FAC-16;PED-5055;$ 9.800.000;Pagada;Servicios Públicos;Electronica;Responsable 6
13/02/2023;NT00902;NIT0000000006;Rentokil;COP;28/05/2025;FAC-16;PED-5056;$ 1.200.000;Pagada;Servicios Públicos;Electronica;Responsable 6
20/03/2023;NT00903;NIT0000000008;IBM;COP;23/01/2022;FAC-16;PED-5058;$ 50.000.000;Pagada;Tecnologia;Electronica;Responsable 6
5/11/2024;NT00904;NIT0000000009;Oma;COP;12/12/2025;FAC-16;PED-5059;$ 6.400.000;Pagada;Consultoría;Electronica;Responsable 6
18/12/2023;NT00905;NIT0000000010;Deloitte;COP;8/12/2024;FAC-16;PED-5060;$ 40.000.000;Pagada;Servicios;Electronica;Responsable 6
12/01/2023;NT00906;NIT0000000011;Apple;COP;17/01/2024;FAC-16;PED-5061;$ 45.000.000;Pagada;Tecnologia;Electronica;Responsable 6
5/06/2022;NT00907;NIT0000000012;Intel;COP;4/06/2022;FAC-16;PED-5062;$ 32.000.000;Pagada;Tecnologia;Electronica;Responsable 6
13/12/2022;NT00908;NIT0000000013;General Mills;COP;14/07/2023;FAC-16;PED-5063;$ 6.500.000;Pagada;Alimentación;Electronica;Responsable 6
31/01/2022;NT00909;NIT0000000014;Unilever;COP;15/08/2024;FAC-16;PED-5064;$ 8.200.000;Pagada;Alimentación;Electronica;Responsable 6
8/12/2022;NT00910;NIT0000000015;Dunkin Donuts;COP;29/06/2023;FAC-16;PED-5065;$ 70.000.000;Pagada;Consultoría;Electronica;Responsable 6
2/08/2024;NT00911;NIT0000000017;Aramark;COP;28/12/2025;FAC-16;PED-5067;$ 12.000.000;Pagada;Servicios Públicos;Electronica;Responsable 6
8/08/2025;NT00912;NIT0000000018;E.ON;COP;2/08/2024;FAC-16;PED-5068;$ 18.000.000;Pagada;Energía;Electronica;Responsable 6
15/07/2025;NT00913;NIT0000000020;Iberdrola;COP;8/07/2023;FAC-16;PED-5070;$ 17.500.000;Pagada;Energía;Electronica;Responsable 6
17/12/2022;NT00914;NIT0000000021;Engie;COP;22/04/2025;FAC-16;PED-5071;$ 22.000.000;Pagada;Energía;Electronica;Responsable 6
16/05/2025;NT00915;NIT0000000023;TCS;COP;15/12/2025;FAC-16;PED-5073;$ 120.000.000;Pagada;Servicios;Electronica;Responsable 6
17/10/2025;NT00916;NIT0000000024;PepsiCo;COP;17/05/2025;FAC-16;PED-5074;$ 7.000.000;Pagada;Alimentación;Electronica;Responsable 6
31/01/2024;NT00917;NIT0000000025;PwC;COP;14/02/2024;FAC-16;PED-5075;$ 28.000.000;Pagada;Servicios;Electronica;Responsable 6
22/02/2025;NT00918;NIT0000000027;Duke Energy;COP;3/05/2025;FAC-16;PED-5077;$ 21.500.000;Pagada;Energía;Electronica;Responsable 6
2/10/2022;NT00919;NIT0000000028;McKinsey;COP;2/12/2025;FAC-16;PED-5078;$ 150.000.000;Pagada;Servicios;Electronica;Responsable 6
4/01/2024;NT00920;NIT0000000029;Danone;COP;8/05/2022;FAC-16;PED-5079;$ 5.800.000;Pagada;Alimentación;Electronica;Responsable 6
18/02/2025;NT00921;NIT0000000030;Facebook;COP;26/02/2024;FAC-16;PED-5080;$ 5.000.000;Pagada;Tecnologia;Electronica;Responsable 6
30/07/2024;NT00922;NIT0000000031;Microsoft;COP;20/05/2024;FAC-16;PED-5081;$ 36.000.000;Pagada;Tecnologia;Electronica;Responsable 6
9/05/2023;NT00923;NIT0000000032;Enel;COP;24/06/2024;FAC-16;PED-5082;$ 20.000.000;Pagada;Energía;Electronica;Responsable 6
30/06/2024;NT00924;NIT0000000033;Coca-Cola;COP;2/08/2024;FAC-16;PED-5083;$ 9.000.000;Pagada;Alimentación;Electronica;Responsable 6
2/11/2022;NT00925;NIT0000000035;Kellogg;COP;22/05/2024;FAC-16;PED-5085;$ 6.300.000;Pagada;Alimentación;Electronica;Responsable 6
19/01/2022;NT00926;NIT0000000036;Southern Company;COP;15/03/2025;FAC-16;PED-5086;$ 19.800.000;Pagada;Energía;Electronica;Responsable 6
6/02/2024;NT00927;NIT0000000037;Kraft Heinz;COP;17/11/2022;FAC-16;PED-5087;$ 4.500.000;Pagada;Alimentación;Electronica;Responsable 6
11/07/2024;NT00928;NIT0000000038;G4S;COP;11/07/2022;FAC-16;PED-5088;$ 8.500.000;Pagada;Servicios Públicos;Electronica;Responsable 6
19/09/2024;NT00929;NIT0000000040;RWE;COP;26/06/2024;FAC-16;PED-5090;$ 19.000.000;Pagada;Energía;Electronica;Responsable 6
10/03/2025;NT00930;NIT0000000041;Juan Valdez;COP;12/11/2023;FAC-16;PED-5091;$ 8.400.000;Pagada;Consultoría;Electronica;Responsable 6
3/05/2025;NT00931;NIT0000000042;Compass Group;COP;23/10/2022;FAC-16;PED-5092;$ 10.500.000;Pagada;Servicios Públicos;Electronica;Responsable 6
7/04/2025;NT00932;NIT0000000043;Serco;COP;20/10/2023;FAC-16;PED-5093;$ 9.000.000;Pagada;Servicios Públicos;Electronica;Responsable 6
27/12/2023;NT00933;NIT0000000045;NextEra Energy;COP;5/09/2025;FAC-16;PED-5095;$ 23.000.000;Pagada;Energía;Electronica;Responsable 6
8/10/2025;NT00934;NIT0000000046;Exelon;COP;24/01/2023;FAC-16;PED-5096;$ 18.700.000;Pagada;Energía;Electronica;Responsable 6
19/10/2023;NT00935;NIT0000000047;EDF;COP;2/06/2024;FAC-16;PED-5097;$ 19.200.000;Pagada;Energía;Electronica;Responsable 6
7/08/2022;NT00936;NIT0000000048;Oracle;COP;24/01/2022;FAC-16;PED-5098;$ 80.000.000;Pagada;Tecnologia;Electronica;Responsable 6
11/09/2025;NT00937;NIT0000000049;Starbucks;COP;16/02/2023;FAC-16;PED-5099;$ 11.000.000;Pagada;Consultoría;Electronica;Responsable 6
28/11/2024;NT00938;NIT0000000050;Accenture;COP;26/05/2025;FAC-16;PED-5100;$ 95.000.000;Pagada;Servicios;Electronica;Responsable 6
24/09/2024;NT00939;NIT0000000051;Mondelez;COP;27/10/2024;FAC-16;PED-5101;$ 6.900.000;Pagada;Alimentación;Electronica;Responsable 6
30/03/2024;NT00940;NIT0000000052;KPMG;COP;6/06/2023;FAC-16;PED-5102;$ 30.000.000;Pagada;Servicios;Electronica;Responsable 6
5/05/2022;NT00941;NIT0000000053;Cisco;COP;8/10/2022;FAC-16;PED-5103;$ 35.000.000;Pagada;Tecnologia;Electronica;Responsable 6
25/11/2022;NT00942;NIT0000000056;Burger King;COP;2/03/2023;FAC-16;PED-5106;$ 135.000.000;Pagada;Consultoría;Electronica;Responsable 6
25/02/2025;NT00943;NIT0000000057;KFC;COP;18/10/2024;FAC-16;PED-5107;$ 114.000.000;Pagada;Consultoría;Electronica;Responsable 6
17/06/2025;NT00944;NIT0000000058;Capgemini;COP;6/06/2024;FAC-16;PED-5108;$ 80.000.000;Pagada;Servicios;Electronica;Responsable 6
5/05/2022;NT00945;NIT0000000059;Amazon;COP;28/03/2025;FAC-16;PED-5109;$ 22.000.000;Pagada;Tecnologia;Electronica;Responsable 6
2/11/2024;NT00946;NIT0000000060;Tostao;COP;25/10/2023;FAC-16;PED-5110;$ 11.400.000;Pagada;Consultoría;Electronica;Responsable 6
2/04/2023;NT00947;NIT0000000061;McDonald's;COP;16/08/2025;FAC-16;PED-5111;$ 180.000.000;Pagada;Consultoría;Electronica;Responsable 6
3/11/2024;NT00948;NIT0000000062;Bain;COP;2/02/2024;FAC-16;PED-5112;$ 140.000.000;Pagada;Servicios;Electronica;Responsable 6
15/11/2022;NT00949;NIT0000000063;Procter & Gamble;COP;18/04/2024;FAC-16;PED-5113;$ 14.400.000;Pagada;Alimentación;Electronica;Responsable 6
17/03/2024;NT00950;NIT0000000064;Securitas;COP;23/06/2022;FAC-16;PED-5114;$ 8.700.000;Pagada;Servicios Públicos;Electronica;Responsable 6
28/01/2024;NT00951;NIT0000000065;Crepes & Waffles;COP;11/09/2024;FAC-16;PED-5115;$ 22.500.000;Pagada;Consultoría;Electronica;Responsable 6
4/01/2023;NT00952;NIT0000000066;SAP;COP;20/07/2025;FAC-16;PED-5116;$ 240.000.000;Pagada;Tecnologia;Electronica;Responsable 6
28/10/2024;NT00953;NIT0000000067;Mitie;COP;12/11/2022;FAC-16;PED-5117;$ 7.500.000;Pagada;Servicios Públicos;Electronica;Responsable 6
6/04/2025;NT00954;NIT0000000068;EY;COP;29/04/2023;FAC-16;PED-5118;$ 35.000.000;Pagada;Servicios;Electronica;Responsable 6
21/11/2023;NT00955;NIT0000000069;BCG;COP;17/08/2025;FAC-16;PED-5119;$ 145.000.000;Pagada;Servicios;Electronica;Responsable 6
11/11/2022;NT00956;NIT0000000070;Google;COP;6/04/2023;FAC-16;PED-5120;$ 15.000.000;Pagada;Tecnologia;Electronica;Responsable 6
10/03/2024;NT00957;NIT0000000001;ABM;COP;1/11/2025;FAC-17;PED-5121;$ 6.200.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
29/04/2022;NT00958;NIT0000000002;Subway;COP;3/12/2022;FAC-17;PED-5122;$ 27.000.000;Pendiente;Consultoría;Fisica;Responsable 7
18/06/2023;NT00959;NIT0000000003;Sodexo;COP;11/03/2023;FAC-17;PED-5123;$ 11.000.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
30/07/2025;NT00960;NIT0000000005;ISS;COP;30/03/2022;FAC-17;PED-5125;$ 9.800.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
12/05/2024;NT00961;NIT0000000006;Rentokil;COP;23/07/2023;FAC-17;PED-5126;$ 1.200.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
16/11/2022;NT00962;NIT0000000008;IBM;COP;29/05/2025;FAC-17;PED-5128;$ 50.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
15/12/2023;NT00963;NIT0000000009;Oma;COP;7/04/2022;FAC-17;PED-5129;$ 9.600.000;Pendiente;Consultoría;Fisica;Responsable 7
19/06/2022;NT00964;NIT0000000010;Deloitte;COP;11/04/2025;FAC-17;PED-5130;$ 40.000.000;Pendiente;Servicios;Fisica;Responsable 7
12/02/2025;NT00965;NIT0000000011;Apple;COP;8/12/2022;FAC-17;PED-5131;$ 45.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
11/03/2024;NT00966;NIT0000000012;Intel;COP;24/03/2025;FAC-17;PED-5132;$ 32.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
2/12/2022;NT00967;NIT0000000013;General Mills;COP;23/01/2022;FAC-17;PED-5133;$ 13.000.000;Pendiente;Alimentación;Fisica;Responsable 7
31/03/2022;NT00968;NIT0000000014;Unilever;COP;16/03/2022;FAC-17;PED-5134;$ 16.400.000;Pendiente;Alimentación;Fisica;Responsable 7
6/08/2022;NT00969;NIT0000000015;Dunkin Donuts;COP;19/05/2023;FAC-17;PED-5135;$ 105.000.000;Pendiente;Consultoría;Fisica;Responsable 7
16/09/2023;NT00970;NIT0000000017;Aramark;COP;17/08/2022;FAC-17;PED-5137;$ 12.000.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
1/09/2023;NT00971;NIT0000000018;E.ON;COP;7/07/2024;FAC-17;PED-5138;$ 18.000.000;Pendiente;Energía;Fisica;Responsable 7
5/09/2024;NT00972;NIT0000000020;Iberdrola;COP;7/04/2023;FAC-17;PED-5140;$ 17.500.000;Pendiente;Energía;Fisica;Responsable 7
19/10/2024;NT00973;NIT0000000021;Engie;COP;14/10/2024;FAC-17;PED-5141;$ 22.000.000;Pendiente;Energía;Fisica;Responsable 7
13/07/2023;NT00974;NIT0000000023;TCS;COP;26/08/2023;FAC-17;PED-5143;$ 120.000.000;Pendiente;Servicios;Fisica;Responsable 7
4/04/2023;NT00975;NIT0000000024;PepsiCo;COP;17/08/2024;FAC-17;PED-5144;$ 14.000.000;Pendiente;Alimentación;Fisica;Responsable 7
2/11/2023;NT00976;NIT0000000025;PwC;COP;29/08/2023;FAC-17;PED-5145;$ 28.000.000;Pendiente;Servicios;Fisica;Responsable 7
6/10/2023;NT00977;NIT0000000027;Duke Energy;COP;17/10/2025;FAC-17;PED-5147;$ 21.500.000;Pendiente;Energía;Fisica;Responsable 7
19/04/2025;NT00978;NIT0000000028;McKinsey;COP;1/04/2023;FAC-17;PED-5148;$ 300.000.000;Pendiente;Servicios;Fisica;Responsable 7
15/04/2024;NT00979;NIT0000000029;Danone;COP;21/10/2023;FAC-17;PED-5149;$ 11.600.000;Pendiente;Alimentación;Fisica;Responsable 7
2/10/2024;NT00980;NIT0000000030;Facebook;COP;6/05/2024;FAC-17;PED-5150;$ 5.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
18/10/2024;NT00981;NIT0000000031;Microsoft;COP;12/12/2025;FAC-17;PED-5151;$ 36.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
7/11/2022;NT00982;NIT0000000032;Enel;COP;26/08/2023;FAC-17;PED-5152;$ 20.000.000;Pendiente;Energía;Fisica;Responsable 7
11/12/2025;NT00983;NIT0000000033;Coca-Cola;COP;31/03/2022;FAC-17;PED-5153;$ 18.000.000;Pendiente;Alimentación;Fisica;Responsable 7
30/01/2024;NT00984;NIT0000000035;Kellogg;COP;8/09/2023;FAC-17;PED-5155;$ 12.600.000;Pendiente;Alimentación;Fisica;Responsable 7
19/06/2022;NT00985;NIT0000000036;Southern Company;COP;4/10/2024;FAC-17;PED-5156;$ 19.800.000;Pendiente;Energía;Fisica;Responsable 7
3/06/2023;NT00986;NIT0000000037;Kraft Heinz;COP;22/10/2023;FAC-17;PED-5157;$ 9.000.000;Pendiente;Alimentación;Fisica;Responsable 7
12/05/2025;NT00987;NIT0000000038;G4S;COP;3/08/2022;FAC-17;PED-5158;$ 8.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
6/08/2023;NT00988;NIT0000000040;RWE;COP;20/10/2023;FAC-17;PED-5160;$ 19.000.000;Pendiente;Energía;Fisica;Responsable 7
22/05/2023;NT00989;NIT0000000041;Juan Valdez;COP;5/05/2025;FAC-17;PED-5161;$ 4.200.000;Pendiente;Consultoría;Fisica;Responsable 7
17/06/2025;NT00990;NIT0000000042;Compass Group;COP;20/01/2023;FAC-17;PED-5162;$ 10.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
11/12/2023;NT00991;NIT0000000043;Serco;COP;29/09/2024;FAC-17;PED-5163;$ 9.000.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
21/06/2024;NT00992;NIT0000000045;NextEra Energy;COP;18/11/2025;FAC-17;PED-5165;$ 23.000.000;Pendiente;Energía;Fisica;Responsable 7
4/04/2024;NT00993;NIT0000000046;Exelon;COP;20/04/2023;FAC-17;PED-5166;$ 18.700.000;Pendiente;Energía;Fisica;Responsable 7
15/12/2025;NT00994;NIT0000000047;EDF;COP;8/06/2022;FAC-17;PED-5167;$ 19.200.000;Pendiente;Energía;Fisica;Responsable 7
6/09/2024;NT00995;NIT0000000048;Oracle;COP;25/04/2024;FAC-17;PED-5168;$ 80.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
21/03/2022;NT00996;NIT0000000049;Starbucks;COP;10/10/2022;FAC-17;PED-5169;$ 5.500.000;Pendiente;Consultoría;Fisica;Responsable 7
7/08/2025;NT00997;NIT0000000050;Accenture;COP;13/05/2022;FAC-17;PED-5170;$ 95.000.000;Pendiente;Servicios;Fisica;Responsable 7
14/12/2024;NT00998;NIT0000000051;Mondelez;COP;10/10/2024;FAC-17;PED-5171;$ 13.800.000;Pendiente;Alimentación;Fisica;Responsable 7
20/07/2024;NT00999;NIT0000000052;KPMG;COP;13/07/2023;FAC-17;PED-5172;$ 30.000.000;Pendiente;Servicios;Fisica;Responsable 7
4/07/2022;NT01000;NIT0000000053;Cisco;COP;26/07/2025;FAC-17;PED-5173;$ 35.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
21/11/2024;NT01001;NIT0000000056;Burger King;COP;22/02/2024;FAC-17;PED-5176;$ 45.000.000;Pendiente;Consultoría;Fisica;Responsable 7
8/04/2022;NT01002;NIT0000000057;KFC;COP;9/08/2022;FAC-17;PED-5177;$ 38.000.000;Pendiente;Consultoría;Fisica;Responsable 7
12/07/2023;NT01003;NIT0000000058;Capgemini;COP;5/06/2023;FAC-17;PED-5178;$ 80.000.000;Pendiente;Servicios;Fisica;Responsable 7
24/06/2025;NT01004;NIT0000000059;Amazon;COP;9/06/2024;FAC-17;PED-5179;$ 22.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
23/04/2022;NT01005;NIT0000000060;Tostao;COP;14/08/2023;FAC-17;PED-5180;$ 3.800.000;Pendiente;Consultoría;Fisica;Responsable 7
23/03/2025;NT01006;NIT0000000061;McDonald's;COP;23/05/2024;FAC-17;PED-5181;$ 60.000.000;Pendiente;Consultoría;Fisica;Responsable 7
28/08/2025;NT01007;NIT0000000062;Bain;COP;15/06/2022;FAC-17;PED-5182;$ 140.000.000;Pendiente;Servicios;Fisica;Responsable 7
2/09/2023;NT01008;NIT0000000063;Procter & Gamble;COP;13/07/2025;FAC-17;PED-5183;$ 14.400.000;Pendiente;Alimentación;Fisica;Responsable 7
12/03/2022;NT01009;NIT0000000064;Securitas;COP;8/01/2023;FAC-17;PED-5184;$ 8.700.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
19/01/2022;NT01010;NIT0000000065;Crepes & Waffles;COP;31/08/2022;FAC-17;PED-5185;$ 7.500.000;Pendiente;Consultoría;Fisica;Responsable 7
7/05/2025;NT01011;NIT0000000066;SAP;COP;22/06/2022;FAC-17;PED-5186;$ 240.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
24/12/2022;NT01012;NIT0000000067;Mitie;COP;24/06/2025;FAC-17;PED-5187;$ 7.500.000;Pendiente;Servicios Públicos;Fisica;Responsable 7
12/05/2023;NT01013;NIT0000000068;EY;COP;9/06/2025;FAC-17;PED-5188;$ 35.000.000;Pendiente;Servicios;Fisica;Responsable 7
28/12/2023;NT01014;NIT0000000069;BCG;COP;31/12/2023;FAC-17;PED-5189;$ 145.000.000;Pendiente;Servicios;Fisica;Responsable 7
17/02/2023;NT01015;NIT0000000070;Google;COP;19/11/2025;FAC-17;PED-5190;$ 15.000.000;Pendiente;Tecnologia;Fisica;Responsable 7
